C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_27_506.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_27_506.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_27_506.jpg, 0, 0, 0, 7.857495E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_27_609.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_27_609.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_27_609.jpg, 0, 0, 0, 7.803747E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_27_710.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_27_710.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_27_710.jpg, 0, 0, 0, 8.373187E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_27_812.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_27_812.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_27_812.jpg, 0, 0, 0, 7.842435E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_27_914.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_27_914.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_27_914.jpg, 0, 0, 0, 7.854699E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_015.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_015.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_015.jpg, 0, 0, 0, 7.789346E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_115.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_115.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_115.jpg, 0, 0, 0, 7.847934E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_220.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_220.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_220.jpg, 0, 0, 0, 7.885545E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_321.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_321.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_321.jpg, 0, 0, 0, 7.92452E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_424.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_424.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_424.jpg, 0, 0, 0, 7.823611E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_526.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_526.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_526.jpg, 0, 0, 0, 7.806474E-05
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_628.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_628.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_628.jpg, 0, 0.0547752, 0, 0.01639578
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_727.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_727.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_727.jpg, 0, 0.3550047, 0, 0.2963128
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_831.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_831.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_831.jpg, 0, 0.6517336, 0, 0.8953926
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_28_934.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_28_934.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_28_934.jpg, 0, 0.9534179, 0, 1.857409
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_035.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_035.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_035.jpg, 0, 1, 0, 3.010147
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_136.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_136.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_136.jpg, 0, 1, 0, 4.181624
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_240.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_240.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_240.jpg, 0, 1, 0, 5.345556
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_342.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_342.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_342.jpg, 0, 1, 0, 6.498268
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_445.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_445.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_445.jpg, 0, 1, 0, 7.639801
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_547.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_547.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_547.jpg, -0.0613848, 1, 0, 8.994287
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_646.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_646.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_646.jpg, -0.3626007, 1, 0, 10.07298
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_748.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_748.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_748.jpg, -0.1841719, 1, 0, 11.15931
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_852.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_852.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_852.jpg, 0, 1, 0, 12.03175
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_29_955.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_29_955.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_29_955.jpg, 0, 1, 0, 13.38067
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_30_057.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_30_057.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_30_057.jpg, -0.0153051, 1, 0, 14.30869
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_30_159.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_30_159.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_30_159.jpg, -0.3078614, 1, 0, 15.47518
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_30_262.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_30_262.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_30_262.jpg, -0.6082166, 1, 0, 16.30596
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_30_364.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_30_364.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_30_364.jpg, -0.9145983, 1, 0, 17.13786
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_30_468.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_30_468.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_30_468.jpg, -0.6200991, 1, 0, 18.25845
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_30_571.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_30_571.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_30_571.jpg, -0.3232127, 1, 0, 19.38393
C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\center_2023_01_22_12_36_30_672.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\left_2023_01_22_12_36_30_672.jpg, C:\Users\bsankaralingam\Documents\SELF DRIVING CAR DATASET (OT)\IMG\right_2023_01_22_12_36_30_672.jpg, -0.02052081, 1, 0, 20.3256
